,date,temp,dew_pt,hum,wind_spd,wind_gust,dir,vis,pressure,wind_chill,heat_index,precip,precip_rate,precip_total,cond,fog,rain,snow,hail,thunder,tornado
811,14-04-2018 02:30,82,79,89,6.9,NA,SW,2,29.76,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
812,14-04-2018 05:30,79,77,91,4.6,NA,South,1,29.76,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
813,14-04-2018 08:30,85,78,76,2.3,NA,South,2,29.82,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
814,14-04-2018 14:30,88,81,76,13.8,NA,South,2,29.73,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
815,14-04-2018 17:30,84,80,85,11.5,NA,SSW,1,29.73,NA,NA,NA,NA,NA,Thunderstorms and Rain,0,1,0,0,1,0
816,14-04-2018 20:30,81,74,73,4.6,NA,NW,1,29.79,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
817,14-04-2018 23:30,80,74,77,0,NA,,1,29.84,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
818,15-04-2018 02:30,80,74,78,0,NA,,1,29.79,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
819,15-04-2018 05:30,79,74,81,0,NA,,1,29.81,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
820,15-04-2018 08:30,86,76,65,0,NA,,2,29.84,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
821,15-04-2018 11:30,90,77,57,4.6,NA,South,2,29.83,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
822,15-04-2018 14:30,90,78,62,12.7,NA,South,2,29.74,NA,NA,NA,NA,NA,,0,0,0,0,0,0
823,15-04-2018 17:30,86,81,81,10.4,NA,South,2,29.71,NA,NA,NA,NA,NA,,0,0,0,0,0,0
824,15-04-2018 20:30,84,83,95,11.5,NA,South,2,29.76,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
825,15-04-2018 23:30,83,81,90,9.2,NA,South,1,29.8,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
826,16-04-2018 02:30,82,80,91,6.9,NA,SW,1,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
827,16-04-2018 05:30,80,78,93,2.3,NA,SW,1,29.78,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
828,16-04-2018 08:30,85,79,78,0,NA,,2,29.85,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
829,16-04-2018 11:30,89,82,76,4.6,NA,South,2,29.82,NA,NA,NA,NA,NA,,0,0,0,0,0,0
830,16-04-2018 14:30,91,84,74,5.8,NA,South,2,29.74,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
831,16-04-2018 17:30,87,83,83,5.8,NA,SSW,2,29.73,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
832,16-04-2018 20:30,84,79,81,6.9,NA,SSW,2,29.8,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
833,16-04-2018 23:30,84,79,82,6.9,NA,South,1,29.81,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
834,17-04-2018 02:30,83,81,90,4.6,NA,SW,1,29.78,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
835,17-04-2018 05:30,81,78,88,4.6,NA,SW,1,29.83,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
836,17-04-2018 08:30,85,80,79,5.8,NA,South,2,29.88,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
837,17-04-2018 11:30,90,83,74,6.9,NA,South,2,29.84,NA,NA,NA,NA,NA,,0,0,0,0,0,0
838,17-04-2018 14:30,89,83,77,11.5,NA,South,2,29.75,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
839,17-04-2018 17:30,86,83,89,13.8,NA,South,2,29.7,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
840,17-04-2018 20:30,84,82,93,12.7,NA,SSW,2,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
841,17-04-2018 23:30,82,76,78,13.8,NA,East,2,29.82,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
842,18-04-2018 02:30,81,78,87,4.6,NA,SW,1,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
843,18-04-2018 05:30,80,76,85,2.3,NA,SW,1,29.76,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
844,18-04-2018 08:30,85,79,77,4.6,NA,South,2,29.81,NA,NA,NA,NA,NA,,0,0,0,0,0,0
845,18-04-2018 11:30,88,83,80,9.2,NA,South,2,29.78,NA,NA,NA,NA,NA,,0,0,0,0,0,0
846,18-04-2018 17:30,84,79,81,13.8,NA,South,2,29.67,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
847,18-04-2018 20:30,83,78,80,11.5,NA,SSW,2,29.73,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
848,18-04-2018 23:30,82,78,85,9.2,NA,SSW,2,29.72,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
849,19-04-2018 02:30,81,78,87,6.9,NA,SSW,1,29.7,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
850,19-04-2018 05:30,81,78,88,0,NA,,1,29.69,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
851,19-04-2018 08:30,86,79,73,0,NA,,2,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
852,19-04-2018 11:30,88,78,65,4.6,NA,South,2,29.74,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
853,19-04-2018 14:30,89,82,76,13.8,NA,SSW,2,29.65,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
854,19-04-2018 17:30,85,82,88,16.1,NA,SSW,2,29.62,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
855,19-04-2018 20:30,83,82,96,16.1,NA,South,2,29.68,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
856,19-04-2018 23:30,82,82,99,13.8,NA,South,1,29.69,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
857,20-04-2018 02:30,82,81,96,9.2,NA,SW,1,29.67,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
858,20-04-2018 05:30,82,81,96,11.5,NA,SW,1,29.67,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
859,20-04-2018 08:30,84,81,87,12.7,NA,SSW,1,29.73,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
860,20-04-2018 11:30,87,81,76,13.8,NA,SSW,2,29.73,NA,NA,NA,NA,NA,,0,0,0,0,0,0
861,20-04-2018 14:30,87,82,81,16.1,NA,South,2,29.66,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
862,20-04-2018 17:30,85,72,58,4.6,NA,NW,2,29.71,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
863,20-04-2018 20:30,85,72,58,4.6,NA,SW,2,29.74,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
864,20-04-2018 23:30,82,73,69,0,NA,,2,29.75,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
865,21-04-2018 02:30,81,74,75,0,NA,,2,29.72,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
866,21-04-2018 05:30,81,75,78,4.6,NA,SW,2,29.68,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
867,21-04-2018 08:30,85,80,79,5.8,NA,South,2,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
868,21-04-2018 11:30,87,82,82,9.2,NA,South,2,29.72,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
869,21-04-2018 14:30,87,82,82,13.8,NA,South,2,29.65,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
870,21-04-2018 17:30,85,83,90,13.8,NA,South,2,29.62,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
871,21-04-2018 20:30,82,80,93,16.1,NA,SSW,2,29.68,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
872,21-04-2018 23:30,81,80,95,10.4,NA,SSW,1,29.69,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
873,22-04-2018 02:30,80,79,95,5.8,NA,SSW,1,29.65,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
874,22-04-2018 05:30,81,80,94,13.8,NA,SSW,1,29.69,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
875,22-04-2018 08:30,83,80,90,13.8,NA,South,1,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
876,22-04-2018 11:30,86,80,79,13.8,NA,South,2,29.75,NA,NA,NA,NA,NA,,0,0,0,0,0,0
877,22-04-2018 14:30,87,81,77,11.5,NA,South,2,29.67,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
878,22-04-2018 17:30,84,82,91,11.5,NA,South,2,29.65,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
879,22-04-2018 20:30,82,80,91,11.5,NA,SSW,2,29.71,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
880,22-04-2018 23:30,82,80,91,9.2,NA,SSW,2,29.74,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
881,23-04-2018 02:30,81,79,93,6.9,NA,SSW,1,29.71,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
882,23-04-2018 05:30,81,79,92,6.9,NA,SSW,1,29.72,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
883,23-04-2018 08:30,82,80,91,4.6,NA,SSW,2,29.79,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
884,23-04-2018 11:30,86,81,81,11.5,NA,SW,2,29.76,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
885,23-04-2018 17:30,83,81,92,9.2,NA,SSW,2,29.66,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
886,23-04-2018 20:30,82,81,96,9.2,NA,South,2,29.74,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
887,23-04-2018 23:30,82,82,99,0,NA,,1,29.77,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
888,24-04-2018 02:30,73,73,99,4.6,NA,North,1,29.75,NA,NA,NA,NA,NA,Thunderstorms and Rain,0,1,0,0,1,0
889,24-04-2018 05:30,76,75,96,0,NA,,1,29.78,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
890,24-04-2018 08:30,79,76,86,2.3,NA,South,1,29.83,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
891,24-04-2018 11:30,84,79,82,5.8,NA,South,2,29.8,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
892,24-04-2018 17:30,87,79,72,0,NA,,2,29.71,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
893,24-04-2018 20:30,85,79,77,2.3,NA,South,2,29.74,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
894,24-04-2018 23:30,81,77,85,2.3,NA,South,1,29.74,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
895,25-04-2018 02:30,80,76,84,0,NA,,1,29.71,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
896,25-04-2018 05:30,76,74,91,0,NA,,1,29.73,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
897,25-04-2018 08:30,81,74,73,0,NA,,2,29.78,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
898,25-04-2018 11:30,86,79,74,4.6,NA,South,2,29.76,NA,NA,NA,NA,NA,,0,0,0,0,0,0
899,25-04-2018 14:30,87,81,76,6.9,NA,South,2,29.67,NA,NA,NA,NA,NA,,0,0,0,0,0,0
900,25-04-2018 17:30,83,81,92,9.2,NA,South,2,29.63,NA,NA,NA,NA,NA,,0,0,0,0,0,0
901,25-04-2018 20:30,82,80,93,11.5,NA,South,2,29.7,NA,NA,NA,NA,NA,,0,0,0,0,0,0
902,25-04-2018 23:30,81,80,94,10.4,NA,SSW,1,29.7,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
903,26-04-2018 02:30,80,79,95,5.8,NA,SSW,1,29.67,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
904,26-04-2018 05:30,79,78,96,6.9,NA,South,1,29.7,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
905,26-04-2018 08:30,83,81,90,6.9,NA,South,2,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
906,26-04-2018 14:30,86,81,81,13.8,NA,South,2,29.64,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
907,26-04-2018 17:30,93,58,22,11.5,NA,SW,2,29.61,NA,NA,NA,NA,NA,Light Thunderstorm,0,0,0,0,1,0
908,26-04-2018 20:30,82,80,91,11.5,NA,South,2,29.71,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
909,26-04-2018 23:30,82,80,92,9.2,NA,SW,2,29.76,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
910,27-04-2018 05:30,81,79,92,5.8,NA,SSW,1,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
911,27-04-2018 08:30,84,79,82,4.6,NA,South,1,29.84,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
912,27-04-2018 11:30,86,81,81,6.9,NA,South,2,29.82,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
913,27-04-2018 17:30,83,80,86,11.5,NA,SSW,2,29.72,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
914,27-04-2018 20:30,82,80,93,11.5,NA,South,2,29.76,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
915,27-04-2018 23:30,81,80,98,11.5,NA,South,1,29.79,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
916,28-04-2018 02:30,80,80,99,11.5,NA,SW,1,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
917,28-04-2018 05:30,81,80,98,4.6,NA,SW,1,29.82,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
918,28-04-2018 08:30,83,81,93,6.9,NA,South,1,29.84,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
919,28-04-2018 11:30,86,81,82,6.9,NA,SSW,2,29.8,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
920,28-04-2018 14:30,87,81,79,6.9,NA,South,2,29.73,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
921,28-04-2018 17:30,84,80,84,9.2,NA,South,2,29.7,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
922,28-04-2018 20:30,82,80,91,6.9,NA,South,2,29.74,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
923,28-04-2018 23:30,81,79,91,13.8,NA,SW,1,29.78,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
924,29-04-2018 02:30,77,72,79,6.9,NA,SW,1,29.73,NA,NA,NA,NA,NA,Light Thunderstorm,0,0,0,0,1,0
925,29-04-2018 05:30,80,76,83,9.2,NA,SW,1,29.77,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
926,29-04-2018 08:30,82,80,93,4.6,NA,South,1,29.83,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
927,29-04-2018 11:30,86,80,76,5.8,NA,SW,2,29.76,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
928,29-04-2018 14:30,86,81,80,13.8,NA,SSW,2,29.65,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
929,29-04-2018 17:30,83,79,85,13.8,NA,SSW,2,29.59,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
930,29-04-2018 20:30,82,80,91,13.8,NA,SSW,2,29.64,NA,NA,NA,NA,NA,,0,0,0,0,0,0
931,29-04-2018 23:30,81,80,94,11.5,NA,SSW,2,29.67,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
932,30-04-2018 02:30,80,79,95,5.8,NA,SSW,1,29.65,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
933,30-04-2018 05:30,80,79,95,9.2,NA,SSW,1,29.67,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
934,30-04-2018 08:30,84,80,84,6.9,NA,SW,2,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
935,30-04-2018 11:30,84,80,85,6.9,NA,South,2,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
936,30-04-2018 14:30,87,81,77,11.5,NA,South,2,29.63,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
937,30-04-2018 17:30,83,80,86,6.9,NA,South,2,29.62,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
938,30-04-2018 20:30,82,80,92,11.5,NA,SSW,2,29.66,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
939,30-04-2018 23:30,81,80,95,9.2,NA,SSW,1,29.73,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
940,01-05-2018 02:30,81,79,92,9.2,NA,South,1,29.68,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
941,01-05-2018 05:30,79,78,97,0,NA,,1,29.81,NA,NA,NA,NA,NA,Thunderstorms and Rain,0,1,0,0,1,0
942,01-05-2018 08:30,73,72,97,0,NA,,1,29.94,NA,NA,NA,NA,NA,Thunderstorms and Rain,0,1,0,0,1,0
943,01-05-2018 11:30,75,74,96,6.9,NA,SW,1,29.83,NA,NA,NA,NA,NA,Light Drizzle,0,1,0,0,0,0
944,01-05-2018 14:30,80,76,84,9.2,NA,SSW,2,29.72,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
945,01-05-2018 17:30,81,76,82,6.9,NA,SSW,2,29.67,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
946,01-05-2018 20:30,79,76,88,2.3,NA,SSW,2,29.74,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
947,01-05-2018 23:30,78,77,96,0,NA,,1,29.74,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
948,02-05-2018 02:30,79,78,95,4.6,NA,South,1,29.71,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
949,02-05-2018 05:30,75,75,99,2.3,NA,SW,1,29.74,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
950,02-05-2018 08:30,81,77,84,0,NA,,2,29.79,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
951,02-05-2018 11:30,86,80,78,11.5,NA,SSW,2,29.77,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
952,02-05-2018 14:30,87,82,82,4.6,NA,South,2,29.71,NA,NA,NA,NA,NA,,0,0,0,0,0,0
953,02-05-2018 17:30,83,79,84,6.9,NA,South,2,29.68,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
954,02-05-2018 20:30,83,80,86,4.6,NA,SSW,2,29.73,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
955,02-05-2018 23:30,82,79,89,2.3,NA,SW,1,29.79,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
956,03-05-2018 02:30,73,71,90,6.9,NA,East,1,29.78,NA,NA,NA,NA,NA,Light Thunderstorm,0,0,0,0,1,0
957,03-05-2018 05:30,74,73,95,13.8,NA,SW,1,29.78,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
958,03-05-2018 08:30,78,75,88,5.8,NA,SW,1,29.85,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
959,03-05-2018 11:30,87,76,61,2.3,NA,NW,2,29.85,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
960,03-05-2018 14:30,88,80,72,0,NA,,2,29.75,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
961,03-05-2018 17:30,85,80,80,2.3,NA,South,2,29.72,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
962,03-05-2018 20:30,82,80,90,2.3,NA,South,2,29.79,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
963,03-05-2018 23:30,81,78,90,3.5,NA,SSW,2,29.8,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
964,04-05-2018 02:30,80,78,93,3.5,NA,SSW,1,29.77,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
965,04-05-2018 05:30,80,77,87,5.8,NA,SSW,1,29.77,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
966,04-05-2018 08:30,82,76,79,2.3,NA,South,2,29.83,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
967,04-05-2018 11:30,86,81,81,9.2,NA,South,2,29.81,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
968,04-05-2018 14:30,86,81,82,13.8,NA,SSW,2,29.73,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
969,04-05-2018 17:30,84,80,85,13.8,NA,SSW,2,29.71,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
970,04-05-2018 20:30,83,80,89,11.5,NA,South,2,29.78,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
971,04-05-2018 23:30,82,80,92,13.8,NA,SSW,2,29.78,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
972,05-05-2018 02:30,81,79,92,9.2,NA,SSW,1,29.74,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
973,05-05-2018 05:30,81,79,92,6.9,NA,South,1,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
974,05-05-2018 08:30,84,82,91,6.9,NA,SSW,1,29.8,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
975,05-05-2018 11:30,87,82,82,9.2,NA,South,2,29.77,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
976,05-05-2018 14:30,87,82,82,13.8,NA,South,2,29.7,NA,NA,NA,NA,NA,,0,0,0,0,0,0
977,05-05-2018 17:30,83,80,86,12.7,NA,South,2,29.71,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
978,05-05-2018 20:30,83,82,97,13.8,NA,South,2,29.75,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
979,05-05-2018 23:30,82,81,97,13.8,NA,South,2,29.78,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
980,06-05-2018 02:30,81,80,97,11.5,NA,South,1,29.74,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
981,06-05-2018 05:30,82,81,96,11.5,NA,South,1,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
982,06-05-2018 08:30,85,80,81,12.7,NA,South,1,29.8,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
983,06-05-2018 11:30,86,82,83,16.1,NA,South,2,29.78,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
984,06-05-2018 14:30,86,82,86,16.1,NA,South,2,29.71,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
985,06-05-2018 17:30,84,83,96,11.5,NA,South,2,29.69,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
986,06-05-2018 20:30,83,82,96,13.8,NA,South,2,29.74,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
987,06-05-2018 23:30,83,81,93,13.8,NA,South,1,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
988,07-05-2018 02:30,82,80,93,11.5,NA,South,1,29.71,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
989,07-05-2018 05:30,81,80,97,9.2,NA,SW,1,29.72,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
990,07-05-2018 08:30,83,81,90,9.2,NA,South,1,29.76,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
991,07-05-2018 11:30,86,81,82,9.2,NA,South,2,29.75,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
992,07-05-2018 14:30,87,83,83,13.8,NA,SSW,2,29.67,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
993,07-05-2018 17:30,83,80,86,13.8,NA,SSW,2,29.63,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
994,07-05-2018 20:30,82,81,96,16.1,NA,SSW,2,29.68,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
995,07-05-2018 23:30,82,80,93,15,NA,SSW,1,29.68,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
996,08-05-2018 02:30,81,80,94,11.5,NA,SSW,1,29.63,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
997,08-05-2018 05:30,81,79,92,13.8,NA,SSW,1,29.65,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
998,08-05-2018 08:30,83,80,86,13.8,NA,South,2,29.72,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
999,08-05-2018 14:30,86,81,81,11.5,NA,SSW,2,29.64,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
1000,08-05-2018 17:30,83,81,90,9.2,NA,South,2,29.63,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
1001,08-05-2018 20:30,82,79,89,11.5,NA,SSW,2,29.67,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1002,08-05-2018 23:30,82,79,87,11.5,NA,SSW,1,29.68,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1003,09-05-2018 02:30,81,78,88,11.5,NA,SSW,1,29.65,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1004,09-05-2018 05:30,80,77,89,11.5,NA,SSW,1,29.67,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1005,09-05-2018 08:30,84,79,81,9.2,NA,SW,2,29.73,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1006,09-05-2018 11:30,84,79,81,9.2,NA,SW,2,29.74,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1007,09-05-2018 14:30,84,81,89,11.5,NA,SSW,2,29.68,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1008,09-05-2018 17:30,82,81,96,9.2,NA,SSW,1,29.68,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1009,09-05-2018 20:30,77,71,78,9.2,NA,SW,1,29.77,NA,NA,NA,NA,NA,Thunderstorm,0,0,0,0,1,0
1010,09-05-2018 23:30,78,74,86,0,NA,,1,29.74,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1011,10-05-2018 02:30,79,76,89,0,NA,,1,29.71,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1012,10-05-2018 05:30,80,78,93,0,NA,,1,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1013,10-05-2018 08:30,84,80,85,5.8,NA,SW,1,29.81,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1014,10-05-2018 11:30,87,81,77,4.6,NA,SSW,2,29.81,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1015,10-05-2018 14:30,86,81,82,13.8,NA,SSW,2,29.73,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1016,10-05-2018 17:30,84,79,82,13.8,NA,SSW,2,29.7,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
1017,10-05-2018 20:30,83,80,86,11.5,NA,South,2,29.73,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
1018,10-05-2018 23:30,81,79,91,9.2,NA,South,1,29.75,NA,NA,NA,NA,NA,Haze,0,0,0,0,0,0
